Date,Location,MinTemp,MaxTemp,RainToday,RainTomorrow
2013-04-21,NorfolkIsland,19.2,23.5,No,Yes
2013-04-22,NorfolkIsland,19.5,22.9,Yes,No
2013-04-23,NorfolkIsland,16.0,23.1,No,No
2013-04-24,NorfolkIsland,16.7,23.4,No,No
2013-04-25,NorfolkIsland,18.7,23.5,No,No
2013-04-26,NorfolkIsland,17.4,22.3,No,No
2013-04-27,NorfolkIsland,16.9,22.1,No,No
2013-04-28,NorfolkIsland,16.5,22.2,No,No
2013-04-29,NorfolkIsland,17.5,22.6,No,No
2013-04-30,NorfolkIsland,18.0,22.1,No,No
2013-05-01,NorfolkIsland,17.8,21.9,No,No
2013-05-02,NorfolkIsland,15.5,22.0,No,No
2013-05-03,NorfolkIsland,15.1,22.3,No,Yes
2013-05-04,NorfolkIsland,17.3,21.5,Yes,No
2013-05-05,NorfolkIsland,18.2,21.1,No,No
2013-05-06,NorfolkIsland,15.8,21.0,No,No
2013-05-07,NorfolkIsland,16.1,20.9,No,No
2013-05-08,NorfolkIsland,14.3,20.4,No,No
2013-05-09,NorfolkIsland,14.0,20.8,No,No
2013-05-10,NorfolkIsland,15.8,21.1,No,Yes
2013-05-11,NorfolkIsland,15.9,20.8,Yes,No
2013-05-12,NorfolkIsland,16.6,19.5,No,Yes
2013-05-13,NorfolkIsland,16.4,20.0,Yes,Yes
2013-05-14,NorfolkIsland,16.6,20.8,Yes,No
2013-05-15,NorfolkIsland,17.3,22.7,No,No
2013-05-16,NorfolkIsland,15.6,22.0,No,Yes
2013-05-17,NorfolkIsland,18.6,21.1,Yes,Yes
2013-05-18,NorfolkIsland,17.3,22.1,Yes,No
2013-05-19,NorfolkIsland,16.4,22.0,No,Yes
2013-05-20,NorfolkIsland,14.6,20.9,Yes,Yes
2013-05-21,NorfolkIsland,13.9,20.2,Yes,Yes
2013-05-22,NorfolkIsland,14.4,21.1,Yes,No
2013-05-23,NorfolkIsland,16.4,19.3,No,No
2013-05-24,NorfolkIsland,16.4,20.5,No,Yes
2013-05-25,NorfolkIsland,17.8,20.0,Yes,Yes
2013-05-26,NorfolkIsland,17.2,21.4,Yes,Yes
2013-05-27,NorfolkIsland,16.1,20.0,Yes,No
2013-05-28,NorfolkIsland,15.9,18.3,No,No
2013-05-29,NorfolkIsland,14.0,18.9,No,No
2013-05-30,NorfolkIsland,14.5,19.0,No,Yes
2013-05-31,NorfolkIsland,13.8,19.2,Yes,No
2013-06-01,NorfolkIsland,16.0,19.0,No,No
2013-06-02,NorfolkIsland,16.4,20.0,No,No
2013-06-03,NorfolkIsland,14.1,19.9,No,Yes
2013-06-04,NorfolkIsland,15.6,19.1,Yes,Yes
2013-06-05,NorfolkIsland,13.0,18.0,Yes,Yes
2013-06-06,NorfolkIsland,14.3,19.1,Yes,No
2013-06-07,NorfolkIsland,14.7,18.8,No,No
2013-06-08,NorfolkIsland,14.6,18.3,No,No
2013-06-09,NorfolkIsland,13.7,17.8,No,No
2013-06-10,NorfolkIsland,14.2,18.8,No,No
2013-06-11,NorfolkIsland,13.6,18.3,No,No
2013-06-12,NorfolkIsland,13.2,18.8,No,No
2013-06-13,NorfolkIsland,11.5,19.2,No,No
2013-06-14,NorfolkIsland,12.9,20.5,No,No
2013-06-15,NorfolkIsland,18.1,20.3,No,Yes
2013-06-16,NorfolkIsland,16.8,20.9,Yes,Yes
2013-06-17,NorfolkIsland,16.4,19.7,Yes,No
2013-06-18,NorfolkIsland,15.3,19.7,No,Yes
2013-06-19,NorfolkIsland,15.1,19.6,Yes,No
2013-06-20,NorfolkIsland,15.0,17.9,No,No
2013-06-21,NorfolkIsland,13.9,17.5,No,No
2013-06-22,NorfolkIsland,14.7,17.6,No,Yes
2013-06-23,NorfolkIsland,12.9,15.8,Yes,No
2013-06-24,NorfolkIsland,13.4,17.8,No,No
2013-06-25,NorfolkIsland,13.4,17.7,No,Yes
2013-06-26,NorfolkIsland,14.8,18.9,Yes,Yes
2013-06-27,NorfolkIsland,14.0,18.4,Yes,No
2013-06-28,NorfolkIsland,15.2,17.8,No,No
2013-06-29,NorfolkIsland,14.1,17.4,No,No
2013-06-30,NorfolkIsland,13.8,18.8,No,No
2012-07-01,Penrith,5.5,16.5,No,No
2012-07-02,Penrith,1.8,16.6,No,No
2012-07-03,Penrith,2.1,16.1,No,No
2012-07-04,Penrith,5.7,16.7,No,No
2012-07-05,Penrith,8.8,15.4,No,Yes
2012-07-06,Penrith,9.6,16.1,Yes,No
2012-07-07,Penrith,5.9,16.5,No,No
2012-07-08,Penrith,6.2,18.0,No,No
2012-07-09,Penrith,4.2,17.7,No,No
2012-07-10,Penrith,4.4,13.6,No,Yes
2012-07-11,Penrith,6.6,20.9,Yes,No
2012-07-12,Penrith,8.1,13.2,No,Yes
2012-07-13,Penrith,8.7,23.5,Yes,No
2012-07-14,Penrith,7.4,19.6,No,No
2012-07-15,Penrith,6.5,18.4,No,No
2012-07-16,Penrith,3.0,19.5,No,No
2012-07-17,Penrith,3.7,19.7,No,No
2012-07-18,Penrith,4.2,20.1,No,No
2012-07-19,Penrith,3.9,15.8,No,No
2012-07-20,Penrith,2.1,17.0,No,No
2012-07-21,Penrith,6.8,16.2,No,No
2012-07-22,Penrith,8.8,17.8,No,Yes
2012-07-23,Penrith,9.9,15.5,Yes,No
2012-07-24,Penrith,10.5,15.4,No,No
2012-07-25,Penrith,6.2,19.0,No,No
2012-07-26,Penrith,7.6,19.3,No,No
2012-07-27,Penrith,4.8,17.1,No,No
2012-07-28,Penrith,3.4,17.6,No,No
2012-07-29,Penrith,3.0,16.9,No,No
2012-07-30,Penrith,5.3,15.9,No,No
2012-07-31,Penrith,5.1,15.4,No,No
2012-08-01,Penrith,3.2,16.3,No,No
2012-08-02,Penrith,2.5,17.0,No,No
2012-08-03,Penrith,2.4,17.9,No,No
2012-08-04,Penrith,1.8,20.8,No,No
2012-08-05,Penrith,2.3,22.0,No,No
2012-08-06,Penrith,7.5,19.1,No,No
2012-08-07,Penrith,1.1,18.2,No,No
2012-08-08,Penrith,0.7,22.4,No,No
2012-08-09,Penrith,6.5,19.9,No,No
2012-08-10,Penrith,5.1,18.1,No,No
2012-08-11,Penrith,8.7,17.9,No,No
2012-08-12,Penrith,11.7,16.1,No,No
2012-08-13,Penrith,6.8,18.9,No,No
2012-08-14,Penrith,2.1,18.1,No,No
2012-08-15,Penrith,3.7,24.4,No,No
2012-08-16,Penrith,5.8,20.0,No,No
2012-08-17,Penrith,3.5,21.2,No,No
2012-08-18,Penrith,8.0,18.7,No,No
2012-08-19,Penrith,4.8,20.0,No,No
2012-08-20,Penrith,2.5,18.9,No,No
2012-08-21,Penrith,5.1,22.2,No,No
2012-08-22,Penrith,5.9,25.5,No,No
2012-08-23,Penrith,10.3,28.9,No,Yes
2012-08-24,Penrith,10.5,19.4,Yes,No
2012-08-25,Penrith,7.2,20.3,No,No
2012-08-26,Penrith,3.5,20.3,No,No
2012-08-28,Penrith,3.2,20.9,,No
2012-08-29,Penrith,4.3,22.3,No,No
2012-08-30,Penrith,6.9,21.6,No,No
2012-08-31,Penrith,6.0,19.1,No,Yes
2012-09-01,Penrith,2.2,18.4,Yes,No
2012-09-02,Penrith,4.2,21.2,No,No
2012-09-03,Penrith,3.2,24.0,No,No
2012-09-04,Penrith,4.1,25.5,No,No
2012-09-05,Penrith,4.3,28.0,No,No
2012-09-06,Penrith,12.7,27.5,No,No
2012-09-07,Penrith,7.4,21.8,No,No
2012-09-08,Penrith,8.1,21.2,No,No
2012-09-09,Penrith,6.0,22.9,No,No
2012-09-10,Penrith,4.6,26.9,No,No
2012-09-11,Penrith,7.3,23.0,No,No
2012-09-12,Penrith,8.1,26.3,No,No
2012-09-13,Penrith,6.9,22.8,No,No
2012-09-14,Penrith,4.8,20.8,No,No
2012-09-15,Penrith,5.1,20.7,No,No
2012-09-16,Penrith,7.6,23.5,No,No
2012-09-17,Penrith,9.4,22.2,No,Yes
2012-09-18,Penrith,9.5,19.6,Yes,Yes
2012-09-19,Penrith,7.3,23.3,Yes,No
2012-09-20,Penrith,9.0,24.7,No,No
2012-09-21,Penrith,11.0,28.1,No,No
2012-09-22,Penrith,8.4,25.1,No,No
2012-09-23,Penrith,7.8,30.6,No,No
2012-09-24,Penrith,10.6,23.9,No,No
2012-09-25,Penrith,7.0,22.4,No,No
2012-09-26,Penrith,11.5,24.6,No,No
2012-09-27,Penrith,10.2,29.6,No,No
2012-09-28,Penrith,14.1,34.1,No,Yes
2012-09-29,Penrith,16.4,22.1,Yes,No
2012-09-30,Penrith,5.8,22.0,No,No
2012-10-01,Penrith,7.6,22.3,No,No
2012-10-02,Penrith,12.0,23.5,No,No
2012-10-03,Penrith,7.7,31.9,No,No
2012-10-04,Penrith,9.7,32.1,No,No
2012-10-05,Penrith,12.9,35.1,No,No
2012-10-06,Penrith,15.6,18.0,No,Yes
2012-10-07,Penrith,11.5,23.4,Yes,No
2012-10-08,Penrith,11.6,21.0,No,No
2012-10-09,Penrith,10.5,21.7,No,No
2012-10-10,Penrith,6.8,26.8,No,Yes
2012-10-11,Penrith,12.5,20.1,Yes,Yes
2012-10-12,Penrith,6.8,18.1,Yes,Yes
2012-10-13,Penrith,6.0,20.9,Yes,No
2012-10-14,Penrith,8.3,22.8,No,No
2012-10-15,Penrith,8.1,29.1,No,No
2012-10-16,Penrith,10.6,33.6,No,No
2012-10-17,Penrith,13.8,25.7,No,No
2012-10-18,Penrith,15.3,25.3,No,No
2012-10-19,Penrith,13.1,31.7,No,No
2012-10-20,Penrith,12.5,34.9,No,No
2012-10-21,Penrith,12.9,28.6,No,No
2012-10-22,Penrith,11.8,20.7,No,No
2012-10-23,Penrith,11.5,21.6,No,No
2012-10-24,Penrith,8.0,28.6,No,No
2012-10-25,Penrith,10.3,34.4,No,No
2012-10-26,Penrith,15.3,24.9,No,No
2012-10-27,Penrith,10.3,24.1,No,No
2012-10-28,Penrith,14.3,21.8,No,No
2012-10-29,Penrith,9.0,26.3,No,No
2012-10-30,Penrith,11.2,29.0,No,No
2012-10-31,Penrith,13.1,34.0,No,No
2012-11-01,Penrith,14.1,34.6,No,No
2012-11-02,Penrith,12.3,24.1,No,No
2012-11-03,Penrith,12.9,19.3,No,No
2012-11-04,Penrith,13.4,28.0,No,No
2012-11-05,Penrith,13.6,35.1,No,No
2012-11-06,Penrith,18.8,36.5,No,No
2012-11-07,Penrith,19.9,27.1,No,No
2012-11-08,Penrith,18.2,30.6,No,Yes
2012-11-09,Penrith,15.6,30.9,Yes,No
2012-11-10,Penrith,15.8,21.2,No,No
2012-11-11,Penrith,11.1,23.9,No,No
2012-11-12,Penrith,9.7,29.7,No,No
2012-11-13,Penrith,13.9,25.2,No,Yes
2012-11-14,Penrith,14.2,19.3,Yes,Yes
2012-11-15,Penrith,15.6,29.4,Yes,Yes
2012-11-16,Penrith,16.9,17.6,Yes,Yes
2012-11-17,Penrith,14.3,23.4,Yes,No
2012-11-18,Penrith,14.1,29.5,No,No
2012-11-19,Penrith,10.8,22.6,No,No
2012-11-20,Penrith,14.2,24.2,No,No
2012-11-21,Penrith,10.6,29.5,No,No
2012-11-22,Penrith,16.8,19.6,No,No
2012-11-23,Penrith,15.1,24.5,No,No
2012-11-24,Penrith,16.2,29.8,No,No
2012-11-25,Penrith,17.7,37.2,No,No
2012-11-26,Penrith,18.2,34.0,No,No
2012-11-27,Penrith,19.8,28.5,No,Yes
2012-11-28,Penrith,17.8,23.6,Yes,Yes
2012-11-29,Penrith,18.5,31.0,Yes,No
2012-11-30,Penrith,19.2,38.4,No,No
2013-01-01,Penrith,19.5,40.7,No,No
2013-01-02,Penrith,18.2,27.5,No,No
2013-01-03,Penrith,16.6,29.3,No,No
2013-01-04,Penrith,16.3,35.7,No,No
2013-01-05,Penrith,16.8,39.6,No,No
2013-01-06,Penrith,20.1,35.7,No,No
2013-01-07,Penrith,22.1,34.0,No,No
2013-01-08,Penrith,18.9,42.0,No,No
2013-01-09,Penrith,21.3,27.6,No,No
2013-01-10,Penrith,19.4,26.9,No,No
2013-01-11,Penrith,20.1,40.0,No,No
2013-01-12,Penrith,19.8,38.6,No,No
2013-01-13,Penrith,20.9,25.1,No,Yes
2013-01-14,Penrith,16.1,25.7,Yes,No
2013-01-15,Penrith,15.6,29.0,No,No
2013-01-16,Penrith,15.8,35.8,No,No
2013-01-17,Penrith,20.1,36.0,No,No
2013-01-18,Penrith,20.6,46.5,No,No
2013-01-19,Penrith,20.6,26.2,No,No
2013-01-20,Penrith,18.3,24.8,No,No
2013-01-21,Penrith,19.6,30.5,No,No
2013-01-22,Penrith,18.4,33.1,No,No
2013-01-23,Penrith,20.9,26.6,No,No
2013-01-24,Penrith,20.5,31.5,No,No
2013-01-25,Penrith,19.8,35.3,No,No
2013-01-26,Penrith,22.7,33.0,No,Yes
2013-01-27,Penrith,19.7,23.6,Yes,Yes
2013-01-28,Penrith,20.4,23.1,Yes,Yes
2013-01-29,Penrith,18.9,28.1,Yes,Yes
2013-01-30,Penrith,19.0,28.0,Yes,No
2013-01-31,Penrith,20.2,34.8,No,Yes
2013-03-01,Penrith,16.1,18.1,Yes,Yes
2013-03-02,Penrith,14.6,19.9,Yes,Yes
2013-03-03,Penrith,16.7,23.9,Yes,Yes
2013-03-04,Penrith,18.0,27.4,Yes,No
2013-03-05,Penrith,16.7,28.2,No,No
2013-03-06,Penrith,17.2,28.7,No,No
2013-03-07,Penrith,15.7,30.3,No,No
2013-03-08,Penrith,15.8,29.0,No,No
2013-03-09,Penrith,16.5,30.0,No,No
2013-03-10,Penrith,16.7,30.5,No,No
2013-03-11,Penrith,18.3,29.8,No,No
2013-03-12,Penrith,17.5,28.1,No,No
2013-03-13,Penrith,15.4,30.9,No,No
2013-03-14,Penrith,17.4,27.0,No,Yes
2013-03-15,Penrith,20.0,25.5,Yes,No
2013-03-16,Penrith,19.0,31.2,No,No
2013-03-17,Penrith,17.2,24.8,No,No
2013-03-18,Penrith,12.9,24.3,No,No
2013-03-19,Penrith,12.5,25.7,No,No
2013-03-20,Penrith,12.8,27.3,No,No
2013-03-21,Penrith,14.5,30.3,No,No
2013-03-22,Penrith,17.1,31.9,No,No
2013-03-23,Penrith,20.7,31.6,No,No
2013-03-24,Penrith,18.7,33.4,No,No
2013-03-25,Penrith,14.4,30.8,No,No
2013-03-26,Penrith,16.9,29.0,No,No
2013-03-27,Penrith,19.9,33.1,No,No
2013-03-28,Penrith,18.6,33.5,No,Yes
2013-03-29,Penrith,14.9,24.4,Yes,No
2013-03-30,Penrith,13.3,26.2,No,No
2013-03-31,Penrith,16.4,25.8,No,No
2013-04-01,Penrith,16.3,27.1,No,No
2013-04-02,Penrith,13.5,27.8,No,No
2013-04-03,Penrith,14.9,19.5,No,Yes
2013-04-04,Penrith,15.2,20.3,Yes,Yes
2013-04-05,Penrith,15.3,22.3,Yes,No
2013-04-06,Penrith,13.8,22.5,No,No
2013-04-07,Penrith,12.4,25.1,No,No
2013-04-08,Penrith,11.9,25.4,No,No
2013-04-09,Penrith,13.7,24.9,No,Yes
2013-04-10,Penrith,12.5,25.4,Yes,No
2013-04-11,Penrith,12.1,27.6,No,No
2013-04-12,Penrith,13.9,26.3,No,No
2013-04-13,Penrith,12.1,26.5,No,No
2013-04-14,Penrith,12.3,30.0,No,No
2013-04-15,Penrith,12.6,26.8,No,Yes
2013-04-16,Penrith,16.0,20.7,Yes,No
2013-04-17,Penrith,12.5,23.7,No,No
2013-04-18,Penrith,13.5,25.6,No,No
2013-04-19,Penrith,12.1,21.4,No,Yes
2013-04-20,Penrith,13.0,18.4,Yes,Yes
2013-04-21,Penrith,10.1,21.4,Yes,No
2013-04-22,Penrith,12.5,24.4,No,No
2013-04-23,Penrith,8.7,24.9,No,No
2013-04-24,Penrith,8.6,23.1,No,No
2013-04-25,Penrith,8.8,22.9,No,No
2013-04-26,Penrith,8.0,25.4,No,No
2013-04-27,Penrith,9.5,25.6,No,No
2013-04-28,Penrith,9.8,28.9,No,No
2013-04-29,Penrith,10.6,27.9,No,No
2013-04-30,Penrith,16.1,25.2,No,No
2013-05-01,Penrith,17.6,27.3,No,No
2013-05-02,Penrith,11.6,20.0,No,No
2013-05-03,Penrith,8.6,23.0,No,No
2013-05-04,Penrith,9.7,26.1,No,No
2013-05-05,Penrith,11.6,19.0,No,No
2013-05-06,Penrith,7.1,20.5,No,No
2013-05-07,Penrith,12.9,21.3,No,No
2013-05-08,Penrith,9.6,22.5,No,No
2013-05-09,Penrith,8.8,24.1,No,No
2013-05-10,Penrith,8.4,23.7,No,No
2013-05-11,Penrith,9.5,22.5,No,No
2013-05-12,Penrith,11.6,23.1,No,No
2013-05-13,Penrith,9.7,19.6,No,No
2013-05-14,Penrith,11.7,20.7,No,No
2013-05-15,Penrith,4.5,20.9,No,No
2013-05-16,Penrith,10.0,21.1,No,No
2013-05-17,Penrith,7.1,19.6,No,No
2013-05-18,Penrith,5.0,20.3,No,No
2013-05-19,Penrith,4.1,19.9,No,No
2013-05-20,Penrith,3.9,20.1,No,No
2013-05-21,Penrith,5.6,22.6,No,No
2013-05-22,Penrith,5.4,15.7,No,Yes
2013-05-23,Penrith,9.0,15.1,Yes,Yes
2013-05-24,Penrith,12.3,18.0,Yes,Yes
2013-05-25,Penrith,9.5,21.4,Yes,No
2013-05-26,Penrith,4.6,20.0,No,No
2013-05-27,Penrith,5.8,19.4,No,Yes
2013-05-28,Penrith,9.2,19.1,Yes,No
2013-05-29,Penrith,9.6,16.9,No,No
2013-05-30,Penrith,8.7,21.3,No,No
2013-05-31,Penrith,7.6,23.8,No,No
2013-06-01,Penrith,9.7,19.9,No,Yes
2013-06-02,Penrith,12.9,15.6,Yes,Yes
2013-06-03,Penrith,10.9,18.9,Yes,No
2013-06-04,Penrith,5.2,20.4,No,No
2013-06-05,Penrith,6.7,17.2,No,No
2013-06-06,Penrith,8.4,15.6,No,No
2013-06-07,Penrith,10.9,22.0,No,No
2013-06-08,Penrith,8.7,17.6,No,No
2013-06-09,Penrith,7.5,19.8,No,No
2013-06-10,Penrith,7.3,13.9,No,Yes
2013-06-11,Penrith,6.8,18.9,Yes,No
2013-06-12,Penrith,7.2,14.2,No,Yes
2013-06-13,Penrith,8.0,20.2,Yes,No
2013-06-14,Penrith,7.2,19.9,No,No
2013-06-15,Penrith,10.5,19.5,No,No
2013-06-16,Penrith,4.9,18.1,No,No
2013-06-17,Penrith,3.5,17.7,No,No
2013-06-18,Penrith,3.7,17.9,No,No
2013-06-19,Penrith,8.3,16.9,No,No
2013-06-20,Penrith,8.0,16.6,No,No
2013-06-21,Penrith,5.3,16.7,No,No
2013-06-22,Penrith,3.4,15.5,No,Yes
2013-06-23,Penrith,7.8,14.1,Yes,Yes
2013-06-24,Penrith,10.3,13.9,Yes,Yes
2013-06-25,Penrith,9.5,14.8,Yes,Yes
2013-06-26,Penrith,11.3,18.6,Yes,Yes
2013-06-27,Penrith,12.1,17.5,Yes,No
2013-06-28,Penrith,11.3,17.1,No,Yes
2013-06-29,Penrith,11.9,12.9,Yes,Yes
2013-06-30,Penrith,11.3,16.9,Yes,No
2012-07-01,Richmond,6.5,17.0,No,No
2012-07-02,Richmond,0.9,17.4,No,No
2012-07-03,Richmond,-0.4,16.2,No,No
2012-07-04,Richmond,-0.4,16.4,No,No
2012-07-05,Richmond,6.8,15.8,No,Yes
2012-07-06,Richmond,8.7,15.9,Yes,No
2012-07-07,Richmond,3.7,17.1,No,No
2012-07-08,Richmond,2.8,18.1,No,No
2012-07-09,Richmond,2.2,18.6,No,No
2012-07-10,Richmond,3.8,14.1,No,Yes
2012-07-11,Richmond,6.9,20.5,Yes,No
2012-07-12,Richmond,7.0,15.1,No,Yes
2012-07-13,Richmond,8.7,23.0,Yes,No
2012-07-14,Richmond,5.4,20.3,No,No
2012-07-15,Richmond,3.8,19.0,No,No
2012-07-16,Richmond,1.2,19.6,No,No
2012-07-17,Richmond,1.8,20.4,No,No
2012-07-18,Richmond,3.9,20.7,No,No
2012-07-19,Richmond,0.9,16.1,No,No
2012-07-20,Richmond,-1.1,17.0,No,No
2012-07-21,Richmond,5.1,15.8,No,No
2012-07-22,Richmond,8.0,18.5,No,No
2012-07-23,Richmond,8.5,16.0,No,No
2012-07-24,Richmond,9.4,14.7,No,No
2012-07-25,Richmond,6.8,19.6,No,No
2012-07-26,Richmond,6.6,20.4,No,No
2012-07-27,Richmond,3.0,17.5,No,No
2012-07-28,Richmond,0.9,18.3,No,No
2012-07-29,Richmond,0.3,17.4,No,No
2012-07-30,Richmond,0.6,16.1,No,No
2012-07-31,Richmond,1.1,15.6,No,No
2012-08-01,Richmond,-0.2,16.9,No,No
2012-08-02,Richmond,-0.9,17.2,No,No
2012-08-03,Richmond,-1.2,18.3,No,No
2012-08-04,Richmond,-0.6,21.0,No,No
2012-08-05,Richmond,0.1,23.0,No,No
2012-08-06,Richmond,7.7,19.6,No,No
2012-08-07,Richmond,-1.4,17.4,No,No
2012-08-08,Richmond,-2.4,22.5,No,No
2012-08-09,Richmond,5.3,19.9,No,No
2012-08-10,Richmond,0.9,17.9,No,No
2012-08-11,Richmond,7.5,18.2,No,No
2012-08-12,Richmond,10.4,16.9,No,No
2012-08-13,Richmond,4.0,18.5,No,No
2012-08-14,Richmond,-0.3,18.6,No,No
2012-08-15,Richmond,2.6,24.8,No,No
2012-08-16,Richmond,4.2,20.0,No,No
2012-08-17,Richmond,1.6,22.0,No,No
2012-08-18,Richmond,8.6,18.2,No,No
2012-08-19,Richmond,2.3,19.8,No,No
2012-08-20,Richmond,-0.8,19.3,No,No
2012-08-21,Richmond,3.4,22.4,No,No
2012-08-22,Richmond,3.8,25.3,No,No
2012-08-23,Richmond,10.0,29.4,No,Yes
2012-08-24,Richmond,10.2,20.1,Yes,No
2012-08-25,Richmond,5.8,20.1,No,No
2012-08-26,Richmond,0.7,20.3,No,No
2012-08-27,Richmond,1.3,19.8,No,No
2012-08-28,Richmond,1.6,21.7,No,No
2012-08-29,Richmond,0.5,23.6,No,No
2012-08-30,Richmond,5.4,22.4,No,No
2012-08-31,Richmond,3.9,18.7,No,No
2012-09-01,Richmond,-1.4,18.1,No,No
2012-09-02,Richmond,1.7,20.2,No,No
2012-09-03,Richmond,0.1,23.1,No,No
2012-09-04,Richmond,1.5,24.8,No,No
2012-09-05,Richmond,1.6,27.8,No,No
2012-09-06,Richmond,12.1,27.9,No,No
2012-09-07,Richmond,5.9,22.1,No,No
2012-09-08,Richmond,9.8,21.2,No,No
2012-09-09,Richmond,2.5,22.1,No,No
2012-09-10,Richmond,1.9,26.7,No,No
2012-09-11,Richmond,6.5,22.6,No,No
2012-09-12,Richmond,5.6,26.4,No,No
2012-09-13,Richmond,5.9,23.3,No,No
2012-09-14,Richmond,1.3,20.1,No,No
2012-09-15,Richmond,1.8,20.7,No,No
2012-09-16,Richmond,4.6,23.3,No,No
2012-09-17,Richmond,7.8,21.7,No,Yes
2012-09-18,Richmond,8.0,23.2,Yes,Yes
2012-09-19,Richmond,6.2,23.1,Yes,No
2012-09-20,Richmond,7.2,24.5,No,No
2012-09-21,Richmond,10.1,28.7,No,No
2012-09-22,Richmond,6.1,24.1,No,No
2012-09-23,Richmond,7.2,29.5,No,No
2012-09-24,Richmond,9.1,23.3,No,No
2012-09-25,Richmond,4.9,21.5,No,No
2012-09-26,Richmond,10.8,24.3,No,No
2012-09-27,Richmond,8.3,29.4,No,No
2012-09-28,Richmond,13.2,33.7,No,Yes
2012-09-29,Richmond,16.8,23.2,Yes,No
2012-09-30,Richmond,3.0,21.6,No,No
2012-10-01,Richmond,5.7,21.3,No,No
2012-10-02,Richmond,9.6,22.6,No,No
2012-10-03,Richmond,4.8,31.2,No,No
2012-10-04,Richmond,7.9,31.3,No,No
2012-10-05,Richmond,14.1,34.5,No,No
2012-10-06,Richmond,15.2,18.8,No,No
2012-10-07,Richmond,10.2,22.3,No,No
2012-10-08,Richmond,11.6,20.7,No,No
2012-10-09,Richmond,8.3,21.6,No,No
2012-10-10,Richmond,5.0,25.9,No,Yes
2012-10-11,Richmond,10.8,18.8,Yes,Yes
2012-10-12,Richmond,7.3,17.1,Yes,Yes
2012-10-13,Richmond,3.5,20.7,Yes,No
2012-10-14,Richmond,7.2,22.5,No,No
2012-10-15,Richmond,6.2,27.9,No,No
2012-10-16,Richmond,7.8,33.0,No,No
2012-10-17,Richmond,10.9,26.0,No,No
2012-10-18,Richmond,15.1,24.6,No,No
2012-10-19,Richmond,12.0,32.7,No,No
2012-10-20,Richmond,10.7,34.6,No,No
2012-10-21,Richmond,10.8,27.8,No,No
2012-10-22,Richmond,12.4,20.6,No,No
2012-10-23,Richmond,9.9,21.4,No,No
2012-10-24,Richmond,5.7,28.3,No,No
2012-10-25,Richmond,7.9,34.4,No,No
2012-10-26,Richmond,13.9,25.0,No,No
2012-10-27,Richmond,7.3,23.9,No,No
2012-10-28,Richmond,13.9,21.9,No,No
2012-10-29,Richmond,6.9,25.6,No,No
2012-10-30,Richmond,10.0,28.1,No,No
2012-10-31,Richmond,11.4,33.2,No,No
2012-11-01,Richmond,12.1,34.7,No,No
2012-11-02,Richmond,8.8,23.2,No,No
2012-11-03,Richmond,12.9,19.0,No,No
2012-11-04,Richmond,11.6,28.1,No,No
2012-11-05,Richmond,11.4,34.8,No,No
2012-11-06,Richmond,17.0,36.6,No,No
2012-11-07,Richmond,19.3,28.0,No,No
2012-11-08,Richmond,16.6,30.5,No,Yes
2012-11-09,Richmond,16.9,31.3,Yes,No
2012-11-10,Richmond,15.0,20.7,No,No
2012-11-11,Richmond,8.2,24.4,No,No
2012-11-12,Richmond,7.2,30.0,No,No
2012-11-13,Richmond,11.7,25.6,No,Yes
2012-11-14,Richmond,14.6,20.3,Yes,No
2012-11-15,Richmond,15.5,29.6,No,Yes
2012-11-16,Richmond,16.7,18.6,Yes,Yes
2012-11-17,Richmond,14.3,22.9,Yes,No
2012-11-18,Richmond,12.3,29.1,No,No
2012-11-19,Richmond,8.7,23.4,No,No
2012-11-20,Richmond,13.9,24.3,No,No
2012-11-21,Richmond,8.3,29.8,No,No
2012-11-22,Richmond,15.7,19.7,No,No
2012-11-23,Richmond,13.4,25.1,No,No
2012-11-24,Richmond,13.8,29.9,No,No
2012-11-25,Richmond,16.6,37.8,No,No
2012-11-26,Richmond,17.6,34.4,No,Yes
2012-11-27,Richmond,18.9,29.6,Yes,Yes
2012-11-28,Richmond,17.5,23.9,Yes,Yes
2012-11-29,Richmond,18.7,31.6,Yes,No
2012-11-30,Richmond,18.3,38.8,No,No
2013-01-01,Richmond,17.7,39.6,No,No
2013-01-02,Richmond,16.4,28.3,No,No
2013-01-03,Richmond,16.2,28.0,No,No
2013-01-04,Richmond,14.4,34.8,No,No
2013-01-05,Richmond,14.9,38.7,No,No
2013-01-06,Richmond,19.0,34.7,No,No
2013-01-07,Richmond,22.1,33.2,No,No
2013-01-08,Richmond,16.9,41.9,No,No
2013-01-09,Richmond,21.6,26.7,No,No
2013-01-10,Richmond,19.4,27.3,No,No
2013-01-11,Richmond,18.0,39.7,No,No
2013-01-12,Richmond,18.0,40.2,No,No
2013-01-13,Richmond,18.8,26.2,No,Yes
2013-01-14,Richmond,15.6,25.7,Yes,No
2013-01-15,Richmond,14.8,28.8,No,No
2013-01-16,Richmond,14.7,35.7,No,No
2013-01-17,Richmond,20.2,36.2,No,No
2013-01-18,Richmond,19.7,46.4,No,No
2013-01-19,Richmond,21.4,27.0,No,Yes
2013-01-20,Richmond,17.5,24.1,Yes,No
2013-01-21,Richmond,19.4,30.0,No,No
2013-01-22,Richmond,16.9,35.5,No,No
2013-01-23,Richmond,20.9,27.0,No,No
2013-01-24,Richmond,20.3,31.9,No,No
2013-01-25,Richmond,18.2,35.2,No,No
